lat,long,nu_ddd_farmacia,nu_telefone_farmacia,nu_cep_farmacia,no_bairro_farmacia,ds_endereco_farmacia,no_farmacia,no_cidade,uf
-22.2269739,-54.7982068,67,34117880,79801002,CENTRO,"AVENIDA AV MARCELINO PIRES, 1614",SAO BENTO COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,DOURADOS,MS
-16.2501662,-47.9261497,61,36225772,72804010,PARQUE ESTRELA DALVA I,AV ALFREDO NASSER SN QUADRA64 LOTE 05,DENES MENDES & BARBOSA LTDA - ME,LUZIANIA,GO
-21.7759328,-45.8398412,35,32821198,37760000,CENTRO,"RUA JOAO HONORATO CARVALHO, 122",TATIANA MOREIRA GONCALVES DROGARIA,CARVALHOPOLIS,MG
-22.3159273,-44.9550903,35,33711540,37460000,SANTA TEREZINHA,DR.DANIEL DE CARVALHO 104,DROGARIA PASSA QUATRO LTDA EPP,PASSA QUATRO,MG
-20.2525666,-50.6429038,17,36341483,15760000,CENTRO,"AVENIDA BRASIL, 546",EMERSON ALVES DO PRADO - ME,URANIA,SP
-15.8422048,-48.0514855,61,33515815,72015585,TAGUATINGA SUL,"QUADRA CSB 08 LOTE 03/04 LOJA 08, S/N - 08",DROGARIA CSB 08 LTDA - EPP,BRASILIA,DF
-15.4278187,-49.7524306,62,33376708,76340000,CENTRO,AV JOAO MARINHO DE SOUZA 89,DROGARIA MENDES NUNES REAL LTDA - ME,CARMO DO RIO VERDE,GO
-29.0911664,-53.2126668,51,37421286,99440000,CENTRO,"av PIO XII , 1626, sala 02",DAIANE APARECIDA SIGNOR PEREIRA,SALTO DO JACUI,RS
-22.57881,-44.9609328,12,31445001,12701000,CENTRO,AVENIDA NESRALLA RUBEZ 707,BCN - DROGARIA LTDA,CRUZEIRO,SP
-20.0853903,-42.4395881,33,33511730,35350000,CENTRO,"GETULIO VARGAS, 155, B",DROGACEZAR LTDA ME,RAUL SOARES,MG
-20.846427,-41.1382455,28,35210401,29300500,SANTO ANTONIO,"AVENIDA JONES DOS SANTOS NEVES, 77",DROGARIA OPCAO LTDA ME,CACHOEIRO DE ITAPEMIRIM,ES
-16.7116909,-49.3012561,62,32460808,74333010,JARDIM PLANALTO,"AVENIDA T-9, 4853 - qd41 lt31",FARMACIA DUPOVO PLANALTO LTDA - ME,GOIANIA,GO
-19.7790216,-47.9199655,34,33142484,38037000,PARQUE GAMELEIRAS,"AVENIDA BANDEIRANTES, 52",DROGAS MEDALHA LTDA ME,UBERABA,MG
-14.7756349,-39.2784818,77,34332148,45250000,CENTRO,"PRACA SETE DE SETEMBRO, 208",JOAQUIM JOSE ABADE DE JESUS - ME,BOA NOVA,BA
-20.4412812,-48.011341,17,33357181,15015300,REDENTORA,"RUA BERNARDINO DE CAMPOS, 3869",ASSOCIACAO AFAM DE ASSISTENCIA FARMACEUTICA,SAO JOSE DO RIO PRETO,SP
-20.5036767,-43.8577162,31,37319788,36415000,DOM OSCAR,"AV MINAS GERAIS, 215",FARMACIA SEABRA LTDA,CONGONHAS,MG
-19.783203,-43.940102,31,36372457,33130040,SAO COSME DE BAIXO,"RUA PINDARÉ, Nº 1015",DROGARIA EUCLIDES LTDA - ME,SANTA LUZIA,MG
-29.6804676,-49.9931417,51,36213910,95555000,CAPAO NOVO,AVENIDA PARAGUASSU 3736 LOJA 02,LETICIA MARCELLE DA SILVA - EPP,CAPAO DA CANOA,RS
-23.4299432,-51.8707662,44,32641636,87113250,JD. INDEPENDENCIA,"AVENIDA RIO DE JANEIRO, 361",DANILLO DIAS DE OLIVEIRA & CIA. LTDA. - ME,SARANDI,PR
-16.7557323,-49.2670356,62,30977626,74914460,JARDIM MARIA INES,RUA DAS DAS OLIVEIRAS C/ ALAMEDA DO ALMEIDA SN qd-42 area 2,SILVA E SANTOS COMERCIO DE MEDICAMENTOS LTDA - ME,APARECIDA DE GOIANIA,GO
-3.3615494,-39.5890357,88,3631-722,62500000,CENTRO,"RUA INOCENCIO BRAGA, 339",M B OLEGARIO - ME,ITAPIPOCA,CE
-18.0005833,-39.8638564,73,32956232,45972000,CENTRO / IBIRAJA,PC DA MATRIZ 327,GCA JANUTH - ME,ITANHEM,BA
-16.9050277,-49.4466039,62,3550-107,75360000,JARDIM IMPERIAL,"RUA GIRASSOL QUADRA 08 LOTE 08, SN",CLAUDIO BRAZ FERREIRA JUNIOR - ME,ARAGOIANIA,GO
-19.8106795,-43.9615565,31,34515001,31610000,VENDA NOVA,RUA PADRE PEDRO PINTO 824,VIVER FARMA LTDA - ME,BELO HORIZONTE,MG
-23.7429117,-50.0835777,19,36233217,13870249,CENTRO,"R CORONEL ERNESTO DE OLIVEIRA, 227, VILA CONRRADO",DROGARIA CHARLES E GUSTAVO LTDA - ME,SAO JOAO DA BOA VISTA,SP
-5.9564119,-35.8105395,84,32089000,59150000,JIQUI,"R ABEL CABRAL, 03 S AYRTON S BL A L 07",DROGARIA CUNHA DUTRA LTDA ME,PARNAMIRIM,RN
-24.9295696,-47.9417542,13,38511141,11990000,ROCIO,AV INDEPENDENCIA 373,ANTONIELA YARA MARQUES DA SILVA - DROGARIA - ME,CANANEIA,SP
-18.8556112,-41.9450679,33,35211666,35010130,CENTRO,RUA ISRAEL PINHEIRO,IRMÃOS MATTAR E CIA LTDA,GOVERNADOR VALADARES,MG
-29.8275577,-51.1664717,55,32621246,96530000,CENTRO,RUA MAX RETZLAFF 99 SALA G,DROGARIA VANESFARMA LTDA,PARAISO DO SUL,RS
-20.4059562,-44.5353869,37,3381-604,35514000,CENTRO,"RUA MAJO ANTONIO LUIZ, 51",DROGARIA E PERFUMARIA RABELO LTDA - ME,ITAGUARA,MG
-28.8864329,-53.0000828,54,33261329,99435000,CENTRO,AVENIDA MAURICIO CARDOSO 1140 SALA,SHEILA CARVALHO BORTOLUZZI - ME,CAMPOS BORGES,RS
-20.4613942,-54.605543,67,33165100,79950000,CENTRO,"RUA R WEIMAR GONCALVES TORRES, 200",SAO BENTO COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,NAVIRAI,MS
-9.5955511,-35.6635071,82,32319143,57025000,POÇO,"AVENIDA COMENDADOR LEAO, 645",JOSE WILTON PINHEIRO - ME,MACEIO,AL
-23.452105,-49.4107103,14,3386-116,18890000,CENTRO,"RUA PEDRO LANCA, 701",RODRIGO RICARDO & CIA LTDA - ME,TAGUAI,SP
-18.9516236,-48.320213,35,37361342,37880000,CENTRO,RUA DR AUGUSTO MELO SOUZA 02,CANDIDO & CAMILO LTDA,CABO VERDE,MG
-21.6633502,-43.4283516,32,88744020,36092235,BARREIRA DO TRIUNFO,AV PRESIDENTE JUSCELINO KUBITSCHEK 10269 LOJA 02,DROGARIA JF FARMA LTDA - ME,JUIZ DE FORA,MG
-19.9640226,-43.9514269,31,32705851,30360240,SANTA LUCIA,Rua KEPLER 362,DROGARIA ARAUJO S A,BELO HORIZONTE,MG
-19.9317967,-44.1261762,32,35531233,36525000,CENTRO,"PCA CORONEL LUIZ COUTINHO, SN",JOAO RIBEIRO & CIA LTDA,GUIRICEMA,MG
-22.7871779,-43.313771,21,32147825,25010143,CENTRO,"AV NILO PECANHA, 138",A NOSSA DROGARIA DE CAXIAS LTDA,DUQUE DE CAXIAS,RJ
-28.4174288,-49.0781085,48,36571632,88730000,CENTRO,RUA JOAO WESSLER 380,TAMIRYS SCHULZ - ME,SAO LUDGERO,SC
-21.6797501,-42.0756004,22,38613021,28570000,CENTRO,"RUA NILO PECANHA, 111",DROGARIA QUATRO ESQUINAS LTDA ME,ITAOCARA,RJ
-20.5225608,-54.6465179,31,33843082,30662050,TIROL,"RUA ANTONIO EUSTAQUIO PIAZZA, 2514 - LOJA 19, CONJUNTO JOAO PAULO II",DROGARIA JULIANA LTDA ME,BELO HORIZONTE,MG
-24.6634764,-50.4366426,42,32572480,84300000,CENTRO,AVENIDA MANOEL DAS DORES 1492,SSS COMERCIO DE MEDICAMENTOS LTDA - ME,TIBAGI,PR
-23.507923,-47.3663737,15,32364455,18108000,BRIGADEIRO TOBIAS,AVENIDA BANDEIRANTES 3314 SALA,JM DROGARIA - LTDA - ME,SOROCABA,SP
-16.6592129,-49.1910629,62,32082620,74780570,VILA MATILDE,"AV. ANAPOLIS, 1802, QD. 1 LOTE 3",DROGARIAS REDELESTE LTDA - ME,GOIANIA,GO
-15.7437725,-43.0245856,38,38311276,39520000,CENTRO,"R. ARTUR BERNARDES, 239",JOSE MANOEL TEIXEIRA,PORTEIRINHA,MG
-12.8937476,-38.3275875,71,33799374,42700000,CAJI,"R GERINO DE SOUZA FILHO, 3873 - Em frente a praça da Caixa D'agua",LUANA SILVA FERREIRA & CIA LTDA - ME,LAURO DE FREITAS,BA
-5.7922206,-35.3080974,84,3203-520,59290000,CENTRO,"RUA CORONEL ESTEVAM DE MOURA, 214",MULTFARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA - EPP,SAO GONCALO DO AMARANTE,RN
-23.5157056,-51.8194513,44,30141111,86990000,CENTRO,"AVENIDA CRISTOVAO COLOMBO, 1374",FARMACIA ROSSE & PICAO LTDA. - ME,MARIALVA,PR
-24.6765585,-52.5752235,44,35271500,87330000,CENTRO,"AV CRUZEIRO DO SUL, 120",TOTALMED MEDICAMENTOS LTDA - ME,NOVA CANTU,PR
-27.600371,-48.5093468,48,30285688,88037000,CORREGO GRANDE,"RAUA JOAO PIO DUARTE SILVA, 1231",CIBELE SERAFIM VARGAS - ME,FLORIANOPOLIS,SC
-21.7548665,-41.3262223,22,27268507,28110000,GOYTACAZES,Rua SOUTO MAIOR 374/78,SIQUEIRA & CIA LTDA,CAMPOS DOS GOYTACAZES,RJ
-20.1782251,-42.2756837,33,33311350,36925000,CENTRO,"AVENIDA MANOEL FRANCISCO DE FREITAS, 83",ARAUJO & MEDEIROS LTDA ME,CAPUTIRA,MG
-17.7894412,-50.9354742,99,88289212,65945000,CENTRO,"AVENIDA DEPUTADO ULISSES GUIMARÃES, 996 - EM FRENTE AO HOSPITAL MUNICIPAL",B. M. R. LIMA SANTOS - ME,ARAME,MA
-22.8338408,-42.1449505,22,26259672,28940000,CAMPO REDONDO,ESTRADA DOS PASSAGEIROS 340,D. G. FARMACIA LTDA - ME,SAO PEDRO DA ALDEIA,RJ
-23.7335026,-53.5852111,44,36321635,87535000,CASA BRANCA,"AV BRASIL, 32",A. F. F. MENEGHETI - FARMACIA - ME,XAMBRE,PR
-22.102809,-51.5893444,18,32621033,19300000,VILA OPERARIA,R DR. ARTHUR FALCONE 1093,ANEMAR FRANCA DROGARIA E PERFUMARIA LTDA - ME,PRESIDENTE BERNARDES,SP
-21.4117096,-41.7596495,22,3823-127,28300000,VINHOSA,"RUA JULIO CESAR, 808 - LOJA A ",MARCIO P FERREIRA DROGARIA - EIRELI - ME,ITAPERUNA,RJ
-22.2266018,-51.273079,18,32793767,19570000,RESIDENCIAL DR. TOME DA ROCHA,AV CLEMENTE PEREIRA 967,KATIA PRISCILA MARCONDES - ME,REGENTE FEIJO,SP
-22.740682,-43.4446127,21,27679861,26013530,JARDIM DA VIGA,"RUA SANTA HELENA, 24",FARMACIA PREFERIDA DA VIGA LTDA ME,NOVA IGUACU,RJ
-18.7222926,-39.8566259,27,3763383,29930290,CENTRO,"R. DOUTOR ARLINDO SODRE, Nº 1076",DROGARIA BRILHO LTDA - EPP,SAO MATEUS,ES
-18.8592932,-41.9512652,33,32216353,35032180,LOURDES,"ISRAEL PINHEIRO, 3878",DROGARIA LEITAO NETO LTDA - ME,GOVERNADOR VALADARES,MG
-23.4224342,-51.9500799,44,30460701,87013210,ZONA 01,AV TAMANDARE 843,DROGARIA FARMABOTTI LTDA - ME,MARINGA,PR
-19.7602878,-42.0775606,33,33226846,35325000,CENTRO,"AVENIDA ISABEL VIEIRA, 55",N G CAMPOS - ME,PIEDADE DE CARATINGA,MG
-21.5997795,-49.8983873,14,3541-017,16370000,CENTRO,"AVENIDA MINAS GERAIS, 517",ASTOLFI & MATTIUZZI DROGARIA DE PROMISSAO LTDA - ME,PROMISSAO,SP
-6.9283604,-38.5046369,83,9315-290,58900000,SANTA CECILIA,"AVENIDA COMANDANTE VITAL ROLIM, 989 -TERREO LOJA 34 E 35",ELIENE DANTAS DE OLIVEIRA - ME,CAJAZEIRAS,PB
-26.2944392,-53.5886159,49,36444277,89950000,CENTRO,"RUA VEREADOR JOAO VITORIO VERONA, 212",MIX FARMA PRODUTOS FARMACEUTICOS LTDA - ME,DIONISIO CERQUEIRA,SC
-9.5606538,-48.3949853,63,3366-131,77650000,CENTRO,"AVENIDA TOCANTINS, S/N - SALA COMERCIAL 01-B AUTO POSTO TEIXEIR",DU VALLI FARMA EIRELI - ME,MIRACEMA DO TOCANTINS,TO
-17.9011684,-51.7143947,62,33133333,75800012,CENTRO,Avenida GOIAS 1148 Qd 26 Lt 01,M A SILVA E CIA LTDA ME - ME,JATAI,GO
-13.5903019,-39.4818594,73,81602872,45465000,CENTRO,"AVENIDA LOMANTO JUNIOR, SN",U.S FARMACIA VITORIA LTDA - ME,TEOLANDIA,BA
-15.2356192,-59.3325604,65,32664765,78250000,VILA GUAPORE,"RUA MARANHAO, 483A",VALTER DE OLIVEIRA JUNIOR - ME,PONTES E LACERDA,MT
-10.9880742,-37.0534508,79,32311754,49035500,COROA DO MEIO,"AVENIDA LUIZ LUA GONZAGA, 400. LOJA 106",MEDFAR FARMACIAS S/A,ARACAJU,SE
-20.283333,-43.2,37,33331399,35534000,CENTRO,"AVENIDA DOM ALEXANDRE G. DO AMARAL, Nº 35",DROGARIA EDGARD RIBEIRO DE AVELAR LTDA - ME,CARMOPOLIS DE MINAS,MG
-5.8300762,-35.2381863,84,32032080,59020100,TIROL,"AVENIDA HERMES  DA FONSECA, Nº 1149",DROGARIA AMADEU'S LTDA ME,NATAL,RN
-19.9542645,-44.038949,31,33337333,32215000,JARDIM INDUSTRIAL,"AVENIDA TITO FULGENCIO, Nº 1048",DROGARIA SANTA RITA LTDA,CONTAGEM,MG
-23.7429117,-50.0835777,43,36221286,84930000,CENTRO,RUA XV DE NOVEMBRO 811,MARIA APARECIDA ROSSI VALLE - ME,JABOTI,PR
-23.7879816,-54.2828556,67,34731352,79970000,CENTRO,"R SANTA TEREZINHA, 533",JOAO APARECIDO LEME & CIA LTDA-ME,ELDORADO,MS
-17.162811,-40.3322804,73,32953113,45970000,SAO JOAO,"AV MARIA MOREIRA LISBOA, 496, TERREO",LUIZ GERALDO VIANA MURTA,ITANHEM,BA
-19.7890656,-42.1436848,32,3321-513,35300020,CENTRO,"Rua Raul Soares, 194, LOJA 01",FARMACIA UNI PAZ LTDA - ME,CARATINGA,MG
-19.933061,-44.084146,31,33985375,32010450,BERNARDO MONTEIRO,"TEREZA CRISTINA, 145, LOJA 01",DROGARIA CYNTIA LTDA,CONTAGEM,MG
-16.0214391,-48.0498257,61,30324800,72450050,GAMA,ST LESTE COMERCIAL QUADRA 05 LOTE 08 LOJA 0 S/N,DROGARIA PONTO CERTO LTDA - ME,BRASILIA,DF
-23.6211348,-45.4080402,13,32021000,11660020,Centro,"Rua Dr Altino Arantes, 183",EWS FARMA COM DE PROD FARMACEUTICOS LTDA,CARAGUATATUBA,SP
-23.5100824,-47.4711066,15,34118872,18040335,MANGAL,"RUA VISCONTE DE CAIRU, 618",A DROGARIA DO MANGAL LTDA - ME,SOROCABA,SP
-17.8566331,-42.8609658,38,35213030,39670000,CENTRO,"RUA DOS AGRICULTORES, Nº 152",DROGARIA E PERFUMARIA FLORESTAL LIMITADA,ITAMARANDIBA,MG
-16.3102882,-48.9650084,62,33214824,75045190,CENTRO,"AMERICANO DO BRASIL, 137, SALA - A",MAURO MOREIRA BARBOSA - EPP,ANAPOLIS,GO
-16.9642193,-40.5737316,33,36261249,39875000,CENTRO,"LUIZ TEIXEIRA, 156, terreo",GUILHERME GONCALVES AFONSO - ME,BERTOPOLIS,MG
-16.8222514,-49.2442332,62,3283-370,74980020,CENTRO,"RUA ABRAO LOURENCO DE CARVA, SN - QUADRA19 LOTE 01",ALIANCA MARYS - COMERCIO DE MEDICAMENTOS LTDA - ME,GOIANIA,GO
-24.6510625,-53.5148953,44,35441996,85945000,JOTAESSE,"Av. PORTUGAL, Nº 364",ALINE HERNANDES & CIA LTDA - ME,TOLEDO,PR
-24.9497958,-53.4905493,45,30381080,85807550,COQUEIRAL,"R FRANCISCO BARTINIK, 1918 - SALA 05",PHARMACIAS AQUI TEM MINI PRECOS MEDICAMENTOS LTDA - ME,CASCAVEL,PR
-5.7896758,-37.9550514,84,33722210,58856000,CENTRO,"RUA 3 DE DEZEMBRO, 113",ANTONIO GOMES SOBRINHO DROGARIA ME,SEVERIANO MELO,RN
-19.6954649,-43.9207061,31,36216031,33200000,MORRO ALTO,"AVENIDA EXISTENTES, Nº 1089",DROGARIA MORRO ALTO LTDA,VESPASIANO,MG
-19.8269716,-44.1512579,31,33929373,32050080,NOVA CONTAGEM,"RUA VP-2, 1752 - LOJA",DROGARIA ANANIAS MEDINA LTDA-EPP,CONTAGEM,MG
-15.3319352,-44.8046975,38,36211427,39480000,CENTRO,"AV. ITAPIRACABA, Nº 11 A",ISA CARLA RODRIGUES - ME,JANUARIA,MG
-5.0490988,-42.8077158,86,32162029,64006220,AGUA MINERAL,"AVENIDA DUQUE DE CAXIAS, 4330",RAFAEL TEIXEIRA COELHO,TERESINA,PI
-30.0866838,-51.0690906,51,34932550,94450000,SAO LUCAS,"AVENIDA SENADOR SALGADO FILHO, 5728 - SALAS 102 E 103",DROGARIA ORLANDO RIJO LTDA - ME,VIAMAO,RS
-19.625738,-43.2158682,31,38345405,35900560,ESPLANADA DA ESTACAO,"Avenida MAURO RIBEIRO LAGE,41, LOJA 04",DROGARIA DUARTE RAMOS LTDA,ITABIRA,MG
-22.8390079,-46.7055552,11,71926596,12930000,PASSA TRES,"R. ANTONIO PIRES DE CAMARGO, Nº 57 A",DROGARIA CAMARGO & GONCALVES LTDA - ME,TUIUTI,SP
-16.5566178,-39.2375507,73,81426142,45810000,CENTRO,"R DO GOLFO, 71",FARMACIA MULTIMAIS LTDA - ME,PORTO SEGURO,BA
-22.3902808,-49.4027712,14,32825138,17470000,CENTRO,"AV SAO PAULO , 481",SAMPAIO E CORREA DROGARIA LTDA - ME,DUARTINA,SP
-22.7376962,-43.3970187,21,37756363,26160151,VILA PAULINE,"ESTRADA SEVERINO M. DE ARAUJO, S/N - QUADRA 07 LOTE 13",DROGARIA E PERFUMARIA NOTA DEZ LTDA ME,BELFORD ROXO,RJ
-28.711667,-52.508333,51,36341178,95765000,CENTRO,"RUA PIO XII, 235 (SALA 01)",JAQUELINE CORREA DOS SANTOS - ME,BOM PRINCIPIO,RS
-15.7531789,-48.3078624,35,33441495,37450000,CENTRO,MONSENHOR NAGEL 49,DROGARIA BENFICA LTDA ME,AIURUOCA,MG
-29.5546484,-51.3838533,51,36351584,95760000,RIO BRANCO,"RUA VEREADOR JOSE GOULART, 440 - LOTEAMENTO POPULAR",SUSO FARMACIA LTDA - ME,SAO SEBASTIAO DO CAI,RS
-23.452105,-49.4107103,14,33861208,18890000,CENTRO,RUA JOAO FLORIANO MARTINS 287,FARMACIA TAGUAI LTDA - ME,TAGUAI,SP
0.2619011,-60.9540073,95,32381845,69373000,CAMPOLANDIA,"AVENIDA AYRTON SENNA, SN",A R DA SILVA - ME,RORAINOPOLIS,RR
-14.3047572,-39.3232443,73,32301212,45545000,CENTRO,RUA ALFREDO FERREIRA 385,A DE MOURA CERQUEIRA - EIRELI - ME,UBAITABA,BA
-9.663778,-35.7386405,82,30350096,57020220,CENTRO,"AVENIDA MOREIRA LIMA, Nº 150",R J INACIO COMERCIO LTDA - ME,MACEIO,AL
-23.9270686,-55.0076745,67,34792222,79935000,CENTRO,"RUA RUI BARBOSA, 420",DROGARIA DO ADAO LTDA - ME,SETE QUEDAS,MS
-16.8387779,-49.5203709,62,35522185,75350000,CENTRO,"RUA CRISTALINA, 1082",DROGARIA REI DA SAUDE LTDA - ME,GUAPO,GO
-22.7663634,-43.3348977,83,96665757,58755000,CENTRO,RUA JUAREZ TAVORA 51,RADDIBI ANTAS MARQUES CORDEIRO - ME,PRINCESA ISABEL,PB
-29.7519843,-51.1591934,51,35729403,93125140,SCHARLAU,AV TOMAZ EDISON 2880 SL 07,LIZIANE PARIS - ME,SAO LEOPOLDO,RS
-22.4403173,-46.3480759,35,34631130,37578000,CENTRO,"BARAO DE CAMPO MISTICO, 134",VALDEMIR MAGANHOTO,BUENO BRANDAO,MG
-17.7616909,-49.1379802,64,34136633,75650000,SETOR AEROPORTO,"proprio 101-A, 989",FARMAZEM MEDICAMENTOS LTDA - ME,MORRINHOS,GO
-18.497881,-48.737377,34,32816303,38430000,CENTRO,BUENO BRANDAO 40,FARMACIA SANTO ANTONIO LTDA,TUPACIGUARA,MG
-21.7944431,-50.0258239,14,35521214,16450000,CENTRO,"RUA DR. CARLOS DE CAMPOS, 436",GOMES & BARBOSA DOS SANTOS LTDA - ME,GETULINA,SP
-9.5707933,-56.2551338,16,36653330,14350000,CENTRO,"AVENIDA CEL. HONORIO PALMA, 726",JOSE CARAN FILHO DROGARIA LTDA - EPP,BATATAIS,SP
-27.0828366,-48.9007659,47,3252-000,88352001,SANTA TEREZINHA,"RUA SETE DE SETEMBRO, 600 - SALA 06 E 07",FARMACIA DROGAZUL LTDA - ME,BRUSQUE,SC
-21.4117096,-41.7596495,22,3822-117,28300000,CENTRO,"RUA GENERAL OSORIO, 410 - LOJA B",FARMACIA POPULAR DE ITAPERUNA LTDA-M E - ME,ITAPERUNA,RJ
-15.7531789,-48.3078624,75,34224644,48010140,CENTRO,"PCA J J SEABRA, 51, CASA",ALAGOINHAS PRODUTOS FARMACEUTICOS LTDA,ALAGOINHAS,BA
-26.9917912,-48.6288649,47,33610722,88330063,CENTRO,"AV BRASIL, 3700, SALA 05",JOSIANE LORINI ME,BALNEARIO CAMBORIU,SC
2.7797942,-60.7417718,95,36259410,69316702,PINTOLANDIA,comercial DELMAN VERAS 750,VANUZA CRISTINA NOBRE - ME,BOA VISTA,RR
-29.6161365,-52.7295666,51,37501327,96878000,CENTRO,RUA ARNO ULLMANN 349 sala 1,K & R MEDICAMENTOS LTDA. - ME,VALE DO SOL,RS
-27.9692312,-52.8641496,54,33612604,99560000,CENTRO,"RUA PAULO DALLOGLIO,  1655 - SALA 03",SALETE ZAMBERLAN E FILHO LTDA - ME,SARANDI,RS
-18.5408441,-43.4451392,38,35412122,39150000,CENTRO,"RUA RIO BRANCO, 45 - B",SERROFARMA DROGARIA E MANIPULACAO LTDA - ME,SERRO,MG
-14.9599425,-49.680477,62,33611358,76360000,JARDIM PRESIDENTE,"RUA MATO GROSSO, qd 04 lt 02",DROGARIA GENESIS LTDA,ITAPACI,GO
-19.8888482,-43.9263897,31,34847324,31170330,CIDADE NOVA,"RUA CEL. PEDRO PAULO PENIDO, 128",DROGARIA ARAUJO S.A.,BELO HORIZONTE,MG
-19.662518,-43.9310868,31,3697741,33400000,VILA SANTA HELENA,"RUA PINTO ALVES, 2454",VITAL DROGAS LTDA - ME,LAGOA SANTA,MG
2.8098663,-60.6989253,95,36265107,69309393,PRICUMA,"AVENIDA VIA DAS FLORES, 2114",LEITAO & COSTA LTDA ME,BOA VISTA,RR
-7.6812255,-35.3678494,81,36310722,55870000,LOTEAMENTO SAPUCAIA,R FRANCISCO R. DO NASCIMENTO 541,J L C BARBOSA - ME,TIMBAUBA,PE
-21.457537,-45.222446,35,32672355,37225000,CENTRO,R DR. VEIGA LIMA 579 LOJA,,REIS E LIMA DROGARIA LTDA - EPP,CARMO DA CACHOEIRA
-20.340807,-40.3873014,27,33823300,29146201,CAMPO GRANDE,"AVENIDA EXPEDITO GARCIA, 143 - COMERCIO 01 E 02 PV 01",ARPOADOR COMERCIO DE MEDICAMENTOS LTDA,CARIACICA,ES
-29.5283621,-50.7814791,51,31087067,94760000,AGUAS CLARAS,ROD RS 040 KM 28 PDA 86 19129 LOJA 02 E 03,ROSA MARIA MONTANHA DE SOUZA - EPP,VIAMAO,RS
-14.7982493,-39.0372066,73,36341211,45653540,CENTRO,"PRAÇA CAIRU, 4",FARMACIA GUANABARA LTDA,ILHEUS,BA
-19.8822,-43.9089895,37,32461222,35695000,CENTRO,Rua PRIMEIRO DE MARCO 532 CIDADE IGARATINGA,DROGARIA MORAES E FARIA LTDA. - ME,PARA DE MINAS,MG
-18.7270548,-47.4919682,34,3849-309,38500000,CELSO BUENO,"RUA SAO FRANCISCO, 157",DROGARIA AGAPE FARMA LTDA - ME,MONTE CARMELO,MG
-5.7922206,-35.3080974,84,32111085,59290000,GOLANDIM,"RUA DO CAJUEIRO, 133",DROGARIA AGHUAS LTDA - ME,SAO GONCALO DO AMARANTE,RN
-29.2028618,-50.5561179,54,32441919,95400000,CENTRO,AVENIDA JULIO DE CASTILHOS 705 SALA 01,AGUZZOLLI CORREA E SOUZA DROGARIA LTDA - EPP,SAO FRANCISCO DE PAULA,RS
-24.8850208,-52.2031805,42,3657-208,85270000,CENTRO,"RUA XV DE NOVEMBRO, 607 - SALA 01",FARMALINE PALMITAL LTDA - ME,PALMITAL,PR
-22.6242232,-42.2085875,22,26651401,28970000,CENTRO,"GETULIO VARGAS, 21, TERMINAL RODOVIARIO",DEBORAMA DROGARIA LTDA,ARARUAMA,RJ
-23.2385177,-47.5472784,15,3261-196,18540000,JARDIM MARTELI,RUA JOAO MARINONIO DE CAMARGO 624,LUCIANE BERNARDINO AVANCINI PORTO FELIZ - ME,PORTO FELIZ,SP
-22.3053226,-48.3863505,14,36522119,17300000,CENTRO,"Avenida FERNANDO COSTA, 460",ATUA - FARMA DROGARIA LTDA. - ME,DOIS CORREGOS,SP
-20.0247653,-44.0313967,31,33855510,32400000,PARQUE DURVAL DE BARROS,"AVENIDA CEL DURVAL DE BARROS, 1029",DROGARIA MAXI DURVAL LTDA - EPP,IBIRITE,MG
-30.1002818,-51.2160717,54,33621290,99600000,CENTRO,"RUA PADRE MANOEL GOMES GONZALES, 575, SALA A",INFINITY PHARMA DROGARIA LTDA,NONOAI,RS
-19.5484579,-42.6611543,31,38483279,35180628,ALVORADA,AV AMAZONAS 95,DRS DROGARIA E PERFUMARIA LTDA EPP,TIMOTEO,MG
-22.8542267,-43.4945673,21,24669920,21853480,FREGUESIA - ILHA DO GOVERNADOR,AV PARANAPUAN 162 LOJA B,FARMACIA PARANAPUAN DA ILHA LTDA - EPP,RIO DE JANEIRO,RJ
-15.5366444,-47.3382341,79,36451309,49360000,CENTRO,"PRACA DESEMBARGADOR RINALDO COSTA E SILVA, 123",DROGARIA J B E IRMAO LTDA,BOQUIM,SE
-29.5207139,-50.9512821,51,3569-212,93990000,CENTRO,"RUA INDEPENDENCIA, 236 - SL 03",FARMACIA MORRO REUTER LTDA - ME,MORRO REUTER,RS
-17.8394502,-46.5192712,34,38161990,38755000,CEU AZUL,RUA PRESIDENTE OLEGARIO 660,FARMA MINAS RR LTDA - EPP,LAGOA GRANDE,MG
-20.4995421,-44.4753899,37,33341368,35536000,CENTRO,"RUA JOAQUIM PINTO LARA, 80",DROGARIA E PERFUMARIA PINTO LARA LTDA - ME,PIRACEMA,MG
-27.2033068,-49.6401514,47,35222332,89160000,CENTRO,"RUA HUMAITA, 16, SALA 03",JC LEANDRO & CIA LTDA ME,RIO DO SUL,SC
-19.9164733,-43.9251967,31,34446122,30110008,FLORESTA,"AV CONTORNO, 1364, LOJA",DROGANOSSA LTDA ME,BELO HORIZONTE,MG
-21.1078887,-41.3634476,28,35551351,29400000,CENTRO,"PCA CEL PAIVA GONCALVES, 27",DARCY DE OLIVEIRA JUNIOR & CIA. LTDA. ME,MIMOSO DO SUL,ES
